Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"FS","Suite of Food Security Indicators","324","Guinea","6121","Value","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20202022","2020-2022","%","50.2","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","324","Guinea","6132","Value","210071","Number of severely food insecure people (million) (3-year average)","20162018","2016-2018","million No","6.1","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","324","Guinea","6132","Value","210071","Number of severely food insecure people (million) (3-year average)","20172019","2017-2019","million No","6.2","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","324","Guinea","6132","Value","210071","Number of severely food insecure people (million) (3-year average)","20182020","2018-2020","million No","6.4","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","324","Guinea","6132","Value","210071","Number of severely food insecure people (million) (3-year average)","20192021","2019-2021","million No","6.5","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","324","Guinea","6132","Value","210071","Number of severely food insecure people (million) (3-year average)","20202022","2020-2022","million No","6.7","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","324","Guinea","6132","Value","210071M","Number of severely food insecure male adults (million) (3-year average)","20162018","2016-2018","million No","1.7","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","324","Guinea","6132","Value","210071M","Number of severely food insecure male adults (million) (3-year average)","20172019","2017-2019","million No","1.7","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","324","Guinea","6132","Value","210071M","Number of severely food insecure male adults (million) (3-year average)","20182020","2018-2020","million No","1.8","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","324","Guinea","6132","Value","210071M","Number of severely food insecure male adults (million) (3-year average)","20192021","2019-2021","million No","1.8","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","324","Guinea","6132","Value","210071M","Number of severely food insecure male adults (million) (3-year average)","20202022","2020-2022","million No","1.9","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","324","Guinea","6132","Value","210071F","Number of severely food insecure female adults (million) (3-year average)","20162018","2016-2018","million No","1.8","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","324","Guinea","6132","Value","210071F","Number of severely food insecure female adults (million) (3-year average)","20172019","2017-2019","million No","1.9","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","324","Guinea","6132","Value","210071F","Number of severely food insecure female adults (million) (3-year average)","20182020","2018-2020","million No","1.9","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","324","Guinea","6132","Value","210071F","Number of severely food insecure female adults (million) (3-year average)","20192021","2019-2021","million No","2","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","324","Guinea","6132","Value","210071F","Number of severely food insecure female adults (million) (3-year average)","20202022","2020-2022","million No","2","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","624","Guinea-Bissau","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20162018","2016-2018","%","32.9","E","Estimated value",""
"FS","Suite of Food Security Indicators","624","Guinea-Bissau","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20172019","2017-2019","%","33.1","E","Estimated value",""
"FS","Suite of Food Security Indicators","624","Guinea-Bissau","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20182020","2018-2020","%","35.3","E","Estimated value",""
"FS","Suite of Food Security Indicators","624","Guinea-Bissau","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20192021","2019-2021","%","36.8","E","Estimated value",""
"FS","Suite of Food Security Indicators","624","Guinea-Bissau","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20202022","2020-2022","%","37.9","E","Estimated value",""
"FS","Suite of Food Security Indicators","624","Guinea-Bissau","6132","Value","210011","Number of people undernourished (million) (3-year average)","20162018","2016-2018","million No","0.6","E","Estimated value",""
"FS","Suite of Food Security Indicators","624","Guinea-Bissau","6132","Value","210011","Number of people undernourished (million) (3-year average)","20172019","2017-2019","million No","0.6","E","Estimated value",""
"FS","Suite of Food Security Indicators","624","Guinea-Bissau","6132","Value","210011","Number of people undernourished (million) (3-year average)","20182020","2018-2020","million No","0.7","E","Estimated value",""
"FS","Suite of Food Security Indicators","624","Guinea-Bissau","6132","Value","210011","Number of people undernourished (million) (3-year average)","20192021","2019-2021","million No","0.7","E","Estimated value",""
"FS","Suite of Food Security Indicators","624","Guinea-Bissau","6132","Value","210011","Number of people undernourished (million) (3-year average)","20202022","2020-2022","million No","0.8","E","Estimated value",""
"FS","Suite of Food Security Indicators","624","Guinea-Bissau","6121","Value","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20162018","2016-2018","%","8.3","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","624","Guinea-Bissau","6121","Value","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20172019","2017-2019","%","12.5","A","Official figure","Official estimate integrated with FAO data"
"FS","Suite of Food Security Indicators","624","Guinea-Bissau","6121","Value","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20182020","2018-2020","%","21","A","Official figure","Official estimate integrated with FAO data"
"FS","Suite of Food Security Indicators","624","Guinea-Bissau","6121","Value","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20192021","2019-2021","%","29.2","A","Official figure","Official estimate integrated with FAO data"
"FS","Suite of Food Security Indicators","624","Guinea-Bissau","6121","Value","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20202022","2020-2022","%","32","A","Official figure","Official estimate integrated with FAO data"
"FS","Suite of Food Security Indicators","624","Guinea-Bissau","6121","Value","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20162018","2016-2018","%","8.3","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","624","Guinea-Bissau","6121","Value","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20172019","2017-2019","%","12.6","A","Official figure","Official estimate integrated with FAO data"
"FS","Suite of Food Security Indicators","624","Guinea-Bissau","6121","Value","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20182020","2018-2020","%","21.1","A","Official figure","Official estimate integrated with FAO data"
